order	filename	artist	country	en	id
1648	D-5-33.tif		Peru	chalkboard,blackboard,picture	papan tulis (hitam),papan tulis,gambar
1649	D-5-334.tif		Peru	basket,strainer	keranjang,saringan
1650	D-5-323.tif		Peru	fan,feather	kipas angin,bulu
1651	D-5-336.tif		Peru	thorn,wood	duri,kayu
1652	D-5-347.tif		Peru	coat of arms,emblem,seal	segel
1653	D-5-340.tif		Peru	ax,break,broken,tool	kapak,mancadu,pecah,patah,rusak
1654	D-5-371.tif		Peru		hat,topi
1655	D-5-353.tif		Peru	board,dough,food,wood	papan,adonan,makanan,kayu
1656	D-5-36.tif		Peru	egg,leaf,nest	daun,sarang,telur
1657	D-5-384.tif		Peru	cage	birdcage,sangkar burung,sangkar,kandang
1658	D-5-367.tif		Peru	basket	keranjang
1659	D-5-351.tif		Peru	hammock,hut,man,people,shelter	tempat tidur gantung,pondok,gubuk
1660	D-5-391.tif		Peru	food,fruit,nut,seed,vegetable	pod,makanan,buah,biji-bijian,kulit kacang,bibit,sayur-sayuran
1661	D-5-387.tif		Peru	cooking,fire,food preparation,wood,api	pot,masak,menyiapkan makanan,panci,kayu
1662	D-5-378.tif		Peru	construction,tool,trowel	bangun (rumah),alat,perkakas,kulir,sekop
1663	D-5-422.tif		Peru	fan,weave	kipas angin,tenun
1664	D-5-398.tif		Peru	book	buku
1665	D-5-404.tif		Peru	basket	keranjang
1666	D-5-402.tif		Peru	fire,food,grate,log,meat,cooking,api	masak,makanan,panggangan,batang kayu,daging
1667	D-5-420.tif		Peru	bottle,flask	botol
1668	D-5-415.tif		Peru	chair,seat,furniture	kursi,mebel,perabot
1669	D-5-453.tif		Peru	snap,hardware	
1670	D-5-409.tif		Peru	net	jala
1671	D-5-449.tif		Peru	cloth,pattern,fabric	kain,pola
1672	D-5-455.tif		Peru	tape	pita
1673	D-5-466.tif		Peru	rope,string,tape	tali,pita
1674	D-5-434.tif		Peru	burnt,fire,wood,api	kayu
1675	D-5-427.tif		Peru	oar,paddle	dayung,panggayo
1676	D-5-46.tif		Peru	design,pattern	pola
1677	D-5-472.tif		Peru	ink,jar,pen	guci,kendi,pena,pulpen,tinta
1678	D-5-478.tif		Peru	bowl	mangkuk
1679	D-5-470.tif		Peru	match,matchbox	korek api,garis
1680	D-5-440.tif		Peru	string,twine,yarn	tali,benang ikat,benang
1681	D-5-493.tif		Peru	cap	hat,topi
1682	D-5-487.tif		Peru	house,hut	rumah,pondok,gubuk
1683	D-5-76.tif		Peru	bench,table	bangku,meja
1684	D-5-491.tif		Peru	basket	keranjang
1685	D-5-509.tif		Peru	basket,fish,food	keranjang,ikan,makanan
1686	D-5-58.tif		Peru	book,literacy	buku,keaksaraan,baca-tulis
1687	D-5-503.tif		Peru	gig,spear,weapon	tombak ikan,tombak,lembing,senjata
1688	D-5-498.tif		Peru	arrow,weapon	anak panah,senjata
1689	D-5-98b.tif		Peru	rock	batu
1690	D-5-85.tif		Peru	sun	matahari
1691	D-5-78.tif		Peru	cloth,fabric	kain
1692	E-1-104.tif		Peru	air,bank,boat,man,people,transportation,water,work	kapal,kerja,manusia,orang,orang-orang,pengangkutan,perahu,tepi sungai,transportasi
1693	E-1-12.tif		Peru	cloud,jungle,river,water,air	awan,hutan,sungai,kali,aer
1694	E-1-113.tif		Peru	animal,deer,reptile,turtle	binatang,rusa,reptil,kura-kura
1695	E-1-133.tif		Peru	bugs,health,house,hut,insects,man,parrot,people,spitting,bird	burung,serangga,kesehatan,rumah,pondok,gubuk
1696	E-1-108.tif		Peru	forest,jungle,log,stump	hutan,batang kayu,tunggul
1697	E-1-140.tif		Peru	clothesline,house,laundry,towel,lap	tali jemuran,rumah,cuci pakaian,handuk
1698	E-1-125.tif		Peru	bank,boat,canoe,cloud,forest,health,house,hut,jungle,man,outhouse,people,river,transportation,water	tepi sungai,kapal,perahu
1699	E-1-142.tif		Peru	health,machete,man,people,wound	kesehatan,parang,manusia,orang,orang-orang,luka
1700	E-1-177.tif		Peru	bird,hut,man,people,shelter,tree	burung,pondok,gubuk
1701	E-1-148.tif		Peru	building,construction,group,house,hut,people,roof,work	gedung,rumah,bangun (rumah),kelompok,pondok,gubuk
1702	E-1-184.tif		Peru	animal,boar,forest,jungle,pig,wild pig,herd	binatang,babi hutan,babi jantan,hutan,kawanan,babi
1703	E-1-192.tif		Peru	basket,people,walking,woman	keranjang,orang,orang-orang,berjalan,wanita
1704	E-1-16.tif		Peru	cloud,mountain	awan,gunung
1705	E-1-172.tif		Peru	animal,cheetah,forest,jungle,ocelot,cat	binatang,kucing,hutan
1706	E-1-200.tif		Peru	animal,man,people,table,hide	binatang,kulit binatang,manusia,orang,orang-orang,meja
1707	E-1-170.tif		Peru	animal,cat,cheetah,hare,rabbit,river,stream,water,air	folktale,binatang,kucing,kelinci,sungai,kali,aer
1708	E-1-228.tif		Peru	cloud,forest,house,hut,jungle,rain,weather,sky	awan,hutan,rumah,pondok,gubuk
1709	E-1-234.tif		Peru	building	gedung
1710	E-1-219.tif		Peru	bank,cloud,river,water,sky,air	tepi sungai,awan,sungai,kali,aer,langit
1711	E-1-208.tif		Peru	man,people,skirt,tree,weapon,clothing	blowgun,sumpitan,pakaian,manusia,orang,orang-orang,rok,pohon,senjata
1712	E-1-190.tif		Peru	path,road,trail	jalan,jalan raya,jalan kecil
1713	E-1-251.tif		Peru	field,forest,garden,jungle,log,river,stump,water,agriculture,air	pertanian,ladang,kebun,hutan,taman,batang kayu,sungai,kali,aer,tunggul
1714	E-1-247.tif		Peru	bow,forest,jungle,man,people,weapon,woman	panah,hutan,manusia,orang,orang-orang,senjata,wanita
1715	E-1-240.tif		Peru	forest,hut,jungle	hutan,pondok,gubuk
1716	E-1-236.tif		Peru	cloud,man,path,people,sky,trail,tree,walking,walking stick	awan,manusia,jalan,orang,orang-orang,langit,jalan kecil,pohon,berjalan,tongkat
1717	E-1-35.tif		Peru	child,man,palm,people,tree	anak,manusia,kelapa,orang,orang-orang,pohon
1718	E-1-38.tif		Peru	boy,child,forest,house,hut,jungle,laundry,lightning,people,rain,weather,woman,storm	anak laki-laki,anak,hutan,rumah,pondok,gubuk
1719	E-1-52.tif		Peru	building,house,screen	gedung,rumah
1720	E-1-28.tif		Peru	bathe,boy,people,water,air	mandi,anak laki-laki,orang,orang-orang
1721	E-1-26.tif		Peru	cloud,sun,sky	awan,langit,matahari
1722	E-1-253.tif		Peru	house,hut,river,tree,water	rumah,pondok,gubuk
1723	E-1-85.tif		Peru	house,hut,shelter,village	rumah,pondok,gubuk
1724	E-1-80.tif		Peru	building,house,man,people,tree	gedung,rumah,manusia,orang,orang-orang,pohon
1725	E-1-70.tif		Peru	rock	batu
1726	E-1-57.tif		Peru	forest,house,hut,jungle,rain,river,water,weather	hutan,rumah,pondok,gubuk
1727	S-1-007.tif		Peru	bugs,cough,health,insects,man,people,spitting	serangga,batuk,kesehatan,manusia,orang,orang-orang,ludah
1728	E-1-44.tif		Peru	forest,jungle,river,sun,sunrise,sunset,water,air	hutan,sungai,kali,aer,matahari,matahari terbenam,matahari terbit
1729	S-1-009.tif		Peru	baby,child,family,man,people,woman	bayi,anak,keluarga,manusia,orang,orang-orang,wanita
1730	S-1-002.tif		Peru	anatomy,chart,health,lungs,spine,kidneys	bagian-bagian tubuh,kesehatan,ginjal,paru-paru,tulang punggung,tulang belakang
1731	E-1-93.tif		Peru	bed,bench,house,shelter,koi	tempat tidur,bangku,rumah,lindungan,naungan,pondok,walang
1732	S-1-041.tif		Peru	bench,doctor,health,man,medicine,nurse,patient,people,pill,sit,woman	bangku,dokter,kesehatan,manusia,ilmu kesehatan,perawat,pasien,orang,orang-orang,pil,duduk,wanita
1733	S-1-032.tif		Peru	doctor,family,group,health,nurse,people,teacher,woman	dokter,keluarga,kelompok,kesehatan,perawat,orang,orang-orang,guru,wanita
1734	S-1-058.tif		Peru	boy,child,health,people,malnutrition,nutrition	anak laki-laki,anak,kesehatan,salah makanan,nutrisi,orang,orang-orang
1735	S-1-068.tif		Peru	bird,man,people,parrot	parakeet,burung,manusia,betet,bayan,orang,orang-orang
1736	S-1-027.tif		Peru	anatomy,bone,health,rib cage,x-ray	bagian-bagian tubuh,tulang,kesehatan,rongga tulang rusuk,sinar X
1737	S-1-016.tif		Peru	hut,mosquito net,shelter	pondok,gubuk
1738	S-1-048.tif		Peru	ax,man,stump,work,tool,people	kapak,mancadu,manusia,orang,orang-orang,tunggul,alat,perkakas,kerja
1739	S-1-046.tif		Peru	doctor,man,nurse,patient,people,woman	dokter,manusia,perawat,pasien,orang,orang-orang,wanita
1740	S-1-075.tif		Peru	boy,health,machete,people,tool	anak laki-laki,kesehatan,parang,orang,orang-orang,alat,perkakas
1741	S-1-078.tif		Peru	child,dental hygiene,face,mouth,people,teeth,tooth	anak,gigi,mulut,orang,orang-orang,pemiliharaan gigi,wajah
1742	S-1-119b.tif		Peru	brush,dental hygiene,mouth,teeth,tooth,toothbrush	gigi,mulut,pemiliharaan gigi,sikat,sikat gigi
1743	S-1-112.tif		Peru	dental hygiene,toothbrush,numeracy,counting,math	menghitung,pemiliharaan gigi,matematika,ilmu pasti,angka,sikat gigi
1744	S-1-129.tif		Peru	dental hygiene,group,people,teeth,tooth	gigi,kelompok,orang,orang-orang,pemiliharaan gigi
1745	S-1-110.tif		Peru	boy,brush,dental hygiene,people,teeth,tooth,toothbrush	anak laki-laki,gigi,orang,orang-orang,pemiliharaan gigi,sikat,sikat gigi
1746	S-1-104.tif		Peru	dental hygiene,teeth,tooth	gigi,pemiliharaan gigi
1747	S-1-094.tif		Peru	caries,cavity,dental hygiene,girl,people,teeth,tooth	anak perempuan,gigi,kerusakkan pada gigi,lubang (pada gigi),orang,orang-orang,pemiliharaan gigi
1748	S-1-141.tif		Peru	boy,caries,cavity,child,dental hygiene,head,people,teeth,tooth	anak,anak laki-laki,gigi,kepala,kerusakkan pada gigi,lubang (pada gigi),orang,orang-orang,pemiliharaan gigi
1749	S-1-143.tif		Peru	food,food chart,fruit,vegetable,nutrition	makanan,buah,nutrisi,sayur-sayuran
1750	S-1-136.tif		Peru	people,woman	orang,orang-orang,wanita
1751	S-1-124.tif		Peru	dental hygiene,hand,mouth,teeth,tooth,toothpick	cungkil gigi,gigi,mulut,pemiliharaan gigi,tangan,tusuk gigi
1752	arrows-2.tif		Philippines	arrow,bow,weapon	anak panah,panah,senjata
1753	ATL-59A.tif		Philippines	earth,moon,orbit,space capsule/ship	bumi,bulan
1754	ampal-01.tif		Philippines	fruit	ampal,buah
1755	B-FEED03.tif		Philippines	breast-feeding,mother,nursing,people,pillow,woman	menyusui,ibu,orang,orang-orang,bantal,wanita
1756	3boys-01.tif		Philippines	boy,class,classroom,people,write	anak laki-laki,kelas,sekola,ruang kelas,orang,orang-orang,tulis
1757	ATL-53.tif		Philippines	house,ladder,mountain,oven	rumah,tangga,gunung,tungku
1758	ATL-70.tif		Philippines	earthquake,fault,tidal wave,wave	gempa bumi,gelombang
1759	ASSRTD02.tif		Philippines	tray	
1760	B-FEED08.tif		Philippines	people,health,woman	kesehatan,orang,orang-orang,wanita
1761	baby-03.tif		Philippines	baby,child,people	bayi,anak,orang,orang-orang
1762	B-FEED12.tif		Philippines	breast-feeding,girl,infant,nursing,people,stump,woman,baby	bayi,menyusui,anak perempuan,balita,orang,orang-orang,tunggul,wanita
1763	BASKET01.tif		Philippines	basket	keranjang
1764	BANNER2.tif		Philippines	banner,border,frame	bingkai,spanduk
1765	BASKET08.tif		Philippines	basket	keranjang
1766	bell01.tif		Philippines	bell	lonceng
1767	betel-02.tif		Philippines	food	betelnut,pinang,makanan
1768	bird-01.tif		Philippines	bird	burung
1769	beans-01.tif		Philippines	basket	keranjang
1770	BASKET03.tif		Philippines	basket	keranjang
1771	bolo-1.tif		Philippines	knife,machete,tool	bolo,parang,pisau,alat,perkakas
1772	bnana-01.tif		Philippines	banana,food	pisang,makanan
1773	bowarrw.tif		Philippines	arrow,bow,weapon	anak panah,panah,senjata
1774	bird-19.tif		Philippines	bird,parrot	burung,bayan
1775	boy-16.tif		Philippines	boy,people,window	anak laki-laki,orang,orang-orang,jendela
1776	boy-02.tif		Philippines	boy,people,child	anak laki-laki,anak,orang,orang-orang
1777	btrfly-03.tif		Philippines	bugs,butterfly,insects	serangga,kupu-kupu
1778	boy01.tif		Philippines	child,book,reading,people	buku,anak,orang,orang-orang,membaca
1779	boy-07.tif		Philippines	boy,child,people,play,toy	anak laki-laki,anak,orang,orang-orang,bermain-main,mainan
1780	bundls-2.tif		Philippines	agriculture,bundle,grain,rice	beras,ikat,padi,padi-padian,pertanian
1781	boy-23.tif		Philippines	boy,child,people	anak laki-laki,anak,orang,orang-orang
1782	buy-02.tif		Philippines	people,window	orang,orang-orang,jendela
1783	btrfly-05.tif		Philippines	bugs,butterfly,insects	serangga,kupu-kupu
1784	brakng-1.tif		Philippines	mallet,man,people,work,tool,wedge,hammer,sledge,splitting	palu,martelu,tukul kayu,manusia,orang,orang-orang,palu besar,belah,alat,perkakas,baji,kerja
1785	boys-08.tif		Philippines	animal,boy,people,pig,feed	binatang,anak laki-laki,memberi makanan,orang,orang-orang,babi
1786	carry-04.tif		Philippines	carry,people	door,bawa,pintu,orang,orang-orang
1787	CARAB08.tif		Philippines	transportation,water buffalo,man,sled,animal,riding,people	binatang,manusia,orang,orang-orang,naik,kereta luncur,transportasi,pengangkutan,kerbau
1788	carryng.tif		Philippines	basket,carry,girl,head,people,woman	keranjang,bawa,anak perempuan,kepala,orang,orang-orang,wanita
1789	CARAB06.tif		Philippines	man,water buffalo,riding,animal,people	binatang,manusia,orang,orang-orang,naik,kerbau
1790	camote01.tif		Philippines	food,sweet potato,tuber,yam	makanan,ubi jalar,patatas,ubi
1791	canmt-01.tif		Philippines	can,food,picture,illustration	kaleng,makanan,ilustrasi,gambar
1792	cat-12.tif		Philippines	animal,cat,bag	binatang,tas,kucing
1793	corn-01.tif		Philippines	corn,stalk	cornstalk,jagung,batang jagung,batang
1794	carry-11.tif		Philippines	man,fishing,water,people	fishtrap,pancing,bubu,lukah
1795	chair-01.tif		Philippines	chair,furniture	kursi,mebel,perabot
1796	crab-05.tif		Philippines	crab,marine animal,seafood,shellfish	kepiting,binatang laut,makanan hasil laut,kerang-kerangan
1797	ckrch-01.tif		Philippines	bugs,cockroach,insects	serangga,kecoa,kekerlak
1798	DIARH-15.tif		Philippines	child,drink,feed,mother,nutrition,people	anak,minum,memberi makanan,ibu,nutrisi,orang,orang-orang
1799	DIARH-03.tif		Philippines	boy,drink,jar,people	pour,anak laki-laki,minum,kendi,guci,orang,orang-orang,menuangkan
1800	DEER01.tif		Philippines	deer,antler,animal	binatang,tanduk,rusa
1801	DOM-07.tif		Philippines	domino,counting,math,game,numeracy	menghitung,permainan,matematika,ilmu pasti,angka
1802	DOM-02.tif		Philippines	domino,counting,math,game,numeracy	menghitung,permainan,matematika,ilmu pasti,angka
1803	dlphin-1.tif		Philippines	animal,dolphin,marine animal	binatang,lumba-lumba,ikan lomba-lomba,binatang laut
1804	eat-04.tif		Philippines	people,woman	orang,orang-orang,wanita
1805	DIARH-30.tif		Philippines	child,eating,health,wash,hygiene,people	anak,makan,kesehatan,orang,orang-orang,cuci
1806	eat-07.tif		Philippines	boy,child,family,father,girl,man,mother,people,table,woman,meal	anak laki-laki,anak,keluarga,ayah,anak perempuan,manusia,makanan,ibu,orang,orang-orang,meja,wanita
1807	drunk-01.tif		Philippines	alcohol,drink,drunk,health,man,path,people,trail	minuman keras,minum,mabuk,kesehatan,manusia,jalan,orang,orang-orang,jalan kecil
1808	duck-09.tif		Philippines	duck	bebek
1809	DOM-09.tif		Philippines	domino,counting,math,game,numeracy	menghitung,permainan,matematika,ilmu pasti,angka
1810	ELK-041.tif	Dan Elkins	Philippines	worm,earthworm	cacing tanah,cacing
1811	ELK-062.tif	Dan Elkins	Philippines	top,toy	gasing,mainan
1812	ELK-028.tif	Dan Elkins	Philippines	bird	burung
1813	ELK-072.tif	Dan Elkins	Philippines	horse,animal	binatang,kuda
1814	ELK-011.tif	Dan Elkins	Philippines	girl,book,reading,people	buku,anak perempuan,orang,orang-orang,membaca
1815	ELK-060.tif	Dan Elkins	Philippines	ball,basketball,bola basket,shadow,toy	bayang-bayang,bayangan,bola,mainan
1816	ELK-093.tif	Dan Elkins	Philippines	mushroom,fungus	toadstool,jamur,jamur payung
1817	ELK-048.tif	Dan Elkins	Philippines	bugs,butterfly,insects	serangga,kupu-kupu
1818	ELK-105.tif	Dan Elkins	Philippines	peanut,nut	biji-bijian,kacang tanah
1819	ELK-122.tif	Dan Elkins	Philippines	nut	biji-bijian
1820	ELK-120.tif	Dan Elkins	Philippines	avocado,food	avokad,buah apokat,makanan
1821	ELK-115.tif	Dan Elkins	Philippines	papaya	pepaya
1822	ELK-086.tif	Dan Elkins	Philippines	bugs,insects,termite	louse,lice,serangga,kutu,rayap
1823	ELK-146.tif	Dan Elkins	Philippines	vinegar,bottle	botol,cuka
1824	ELK-164.tif	Dan Elkins	Philippines	rock	batu
1825	ELK-141.tif	Dan Elkins	Philippines		hat,topi
1826	ELK-100.tif	Dan Elkins	Philippines	vegetable,tomato	tomat,sayur-sayuran
1827	ELK-175.tif	Dan Elkins	Philippines	bowl	mangkuk
1828	ELK-197.tif	Dan Elkins	Philippines	box	kotak,peti
1829	ELK-189.tif	Dan Elkins	Philippines	spoon,utensil,teaspoon	sendok,sendok teh,alat,perkakas
1830	ELK-180.tif	Dan Elkins	Philippines	cup	cangkir
1831	ELK-132.tif	Dan Elkins	Philippines	house,ladder,stilts	rumah,tangga
1832	ELK-173.tif	Dan Elkins	Philippines	ladle,utensil	sendok besar,alat,perkakas
1833	ELK-215.tif	Dan Elkins	Philippines	tool,chisel	pahat,alat,perkakas
1834	ELK-194.tif	Dan Elkins	Philippines	barrel,drum,tifa	tong,gendang
1835	ELK-202.tif	Dan Elkins	Philippines	key,hardware	kunci
1836	ELK-230.tif	Dan Elkins	Philippines	cart,transportation	gerobak,transportasi,pengangkutan
1837	ELK-228.tif	Dan Elkins	Philippines	horse,buggy,transportation,vehicle,carriage,animal,wheel	binatang,kereta yang ditarik oleh kuda,kuda,transportasi,pengangkutan,kendaraan,roda
1838	ELK-222.tif	Dan Elkins	Philippines	boat,canoe,outrigger,transportation	kapal,perahu
1839	ELK-210.tif	Dan Elkins	Philippines	sheath	sarung
1840	ELK-261.tif	Dan Elkins	Philippines	beak	paruh
1841	ELK-259.tif	Dan Elkins	Philippines	shell	kerang,kulit bia
1842	ELK-248.tif	Dan Elkins	Philippines	eye,anatomy,eyelashes	bagian-bagian tubuh,mata,bulu mata
1843	ELK-240.tif	Dan Elkins	Philippines	jewelry,necklace,bracelet	gelang,barang-barang perhiasan,kalung
1844	ELK-278.tif	Dan Elkins	Philippines	umbrella	payung
1845	ELK-285.tif	Dan Elkins	Philippines	paper	mat,tikar,kertas
1846	ELK-273.tif	Dan Elkins	Philippines	clothespin,clip	jepitan,jepitan baju
1847	ELK-266.tif	Dan Elkins	Philippines	shrimp,prawn,seafood,shellfish,marine animal	binatang laut,udang,makanan hasil laut,kerang-kerangan
1848	ELK-297.tif	Dan Elkins	Philippines	motor,propeller	baling-baling
1849	ELK-304.tif	Dan Elkins	Philippines	plow,agricultural implement	alat pertanian,bajak
1850	ELK-292.tif	Dan Elkins	Philippines	fishnet,net	jala,jaring ikan
1851	ELK-280.tif	Dan Elkins	Philippines	flashlight,light	senter,lampu
1852	eyes-01.tif		Philippines	anatomy,eye	bagian-bagian tubuh,mata
1853	ELK-313.tif	Dan Elkins	Philippines	fence,barbed wire	kawat berduri,pagar
1854	fire-03.tif		Philippines	fire,flame,api	nyala api
1855	ELK-309.tif	Dan Elkins	Philippines	tool,shovel,spade	sekop,alat,perkakas
1856	fish-10.tif		Philippines	fish	ikan
1857	fish-03.tif		Philippines	fish	ikan
1858	finger-1.tif		Philippines	anatomy,hand,finger,point	bagian-bagian tubuh,jari,tangan,tunjuk
1859	father-2.tif		Philippines	boy,child,father,girl,greeting,man,people	anak laki-laki,anak,ayah,anak perempuan,sambutan,manusia,orang,orang-orang
1860	FRAME3.tif		Philippines	border,frame	bingkai
1861	flshlt-1.tif		Philippines	flashlight,light	senter,lampu
1862	fishg-04.tif		Philippines	fishing,fishnet,harpoon,man,net,people,spear,weapon	jala,jaring ikan,lembing,manusia,orang,orang-orang,pancing,senjata,seruit,tombak
1863	fishg-01.tif		Philippines	fishnet,harpoon,man,weapon,fishing,people	pancing,jala,jaring ikan,seruit,manusia,orang,orang-orang,senjata
1864	girl-06.tif		Philippines	child,girl,people,standing,turtle,reptile	anak,anak perempuan,orang,orang-orang,reptil,berdiri,kura-kura
1865	girl-12.tif		Philippines	basin,health,hygiene,people,plate,wash,woman	baskom,mangkok,kesehatan,orang,orang-orang,piring,cuci,wanita
1866	girl-04.tif		Philippines	child,girl,people	anak,anak perempuan,orang,orang-orang
1867	garden-3.tif		Philippines	agriculture,fence,garden	pertanian,pagar,taman,kebun
1868	frog-06.tif		Philippines	amphibian,frog	katak,kodok
1869	group-03.tif		Philippines	child,people,play,ball,toy,group	bola,anak,kelompok,orang,orang-orang,bermain-main,mainan
1870	gong-04.tif		Philippines	gong,music,musical instrument,stick	gung,musik,alat musik,kayu
1871	group1.tif		Philippines	people,man,woman,child,head	anak,kepala,manusia,orang,orang-orang,wanita
1872	girls-05.tif		Philippines	child,fighting,people	anak,bakalai,berkelahi,orang,orang-orang
1873	GIRL4.tif		Philippines	child,carry,basket,headstrap,people	tumpline,keranjang,bawa,anak,orang,orang-orang,ambin
1874	girl-19.tif		Philippines	bowl,child,girl,happy,people,smile	mangkuk,anak,anak perempuan,gembira,orang,orang-orang,senyum
1875	group6.tif		Philippines	reading,boy,book,people	buku,anak laki-laki,orang,orang-orang,membaca
1876	group4.tif		Philippines	man,bow,weapon,hunting,gathering,hunter,grass,people	panah,rumput,buru (pemburu),buru (memburu),manusia,orang,orang-orang,senjata
1877	group-08.tif		Philippines	family,mushroom,people,harvest,fungus,gathering	toadstool,keluarga,jamur,hasil panen,panen,orang,orang-orang,jamur payung
1878	hat-05.tif		Philippines		hat,topi
1879	hat-02.tif		Philippines		hat,topi
1880	hand-01.tif		Philippines	hand,fingernail,anatomy,ring,jewelry	bagian-bagian tubuh,kuku,tangan,barang-barang perhiasan,cincin
1881	grshpr-2.tif		Philippines	bugs,grasshopper,hop,insects,jumping	serangga,belalang,melompat,lompat
1882	HB-LTE13.tif		Philippines	food,jar,nutrition	pot,makanan,kendi,guci,nutrisi,panci
1883	helicpt1.tif		Philippines	helicopter,transportation	helikopter,transportasi,pengangkutan
1884	HB-LTE06.tif		Philippines	mother,baby,feed,nutrition	bayi,memberi makanan,ibu,nutrisi
1885	HHG-23.tif		Philippines	baby,breast-feeding,mother,nursing	bayi,menyusui,ibu
1886	HHG-09.tif		Philippines	people,wound,health,soak,water,air	kesehatan,orang,orang-orang,rendam,luka
1887	HHG-01.tif		Philippines	leg,health,bandage	balutan,perban,kesehatan,kaki
1888	HHG-39.tif		Philippines	health,donut,bed,man,people,koi	tempat tidur,kesehatan,manusia,orang,orang-orang
1889	hen-01.tif		Philippines	chicken	ayam
1890	HHG-48.tif		Philippines	cough,health,man,people	batuk,kesehatan,manusia,orang,orang-orang
1891	HHG-42.tif		Philippines	umbilical cord,health,infant,baby	bayi,kesehatan,balita,tali pusat
1892	HHG-62.tif		Philippines	man,health,people	kesehatan,manusia,orang,orang-orang
1893	hoe-01.tif		Philippines	agricultural implement,tool	hoe,alat pertanian,cangkul,alat,perkakas
1894	HHG-30.tif		Philippines	health,vapor,treatment	kesehatan,pengobatan,obati,uap
1895	house-11.tif		Philippines	house,man,people,woman,stilts	rumah,manusia,orang,orang-orang,wanita
1896	IG-HOUSE.tif		Philippines	house	rumah
1897	hsbdwf-7.tif		Philippines	husband,man,people,woman,basket	keranjang,suami,manusia,orang,orang-orang,wanita
1898	house-04.tif		Philippines	house,stilts	rumah
1899	HHG-56.tif		Philippines	scissors,bandage,health	balutan,perban,kesehatan,gunting
1900	kkng-01.tif		Philippines	leaf,plant	daun,tanaman
1901	jeep-1.tif		Philippines	car,jeep,transportation,automobile,vehicle	mobil,oto,jip,transportasi,pengangkutan,kendaraan
1902	hrnbll-2.tif		Philippines	bird,beak,hole,nest	hornbill,paruh,burung,lubang,enggang,sarang
1903	LICENSE.tif		Philippines	border,frame	bingkai
1904	mat-01.tif		Philippines		mat,tikar
1905	legs-01.tif		Philippines	leg,anatomy	bagian-bagian tubuh,kaki
1906	man1.tif		Philippines	man,book,reading,people	buku,manusia,orang,orang-orang,membaca
1907	lizard-4.tif		Philippines	lizard,reptile	kadal,reptil
1908	mothr-07.tif		Philippines	child,daughter,girl,mother,people,talking,woman,point	anak,anak perempuan,puteri,ibu,orang,orang-orang,tunjuk,bicara,wanita
1909	lute-01.tif		Philippines	lute,musical instrument	alat musik
1910	mothr-12.tif		Philippines	boy,child,clothesline,daughter,girl,mother,people,woman,work	son,anak laki-laki,anak,tali jemuran,anak perempuan,puteri,ibu,orang,orang-orang,wanita,kerja
1911	mother.tif		Philippines	bird,branch,feed,ranting	burung,dahan
1912	micros-1.tif		Philippines	health,man,microscope,people	kesehatan,manusia,mikroskop,orang,orang-orang
1913	mothr-19.tif		Philippines	anger,boy,mother,people,scolding,woman	son,marah,anak laki-laki,ibu,orang,orang-orang,memarahi,omelan,tegur,wanita
1914	mshrm-02.tif		Philippines	fungus,mushroom	toadstool,jamur,jamur payung
1915	NEGRIT06.tif		Philippines	water buffalo,boy,riding,animal,people	binatang,anak laki-laki,orang,orang-orang,naik,kerbau
1916	NEGRIT12.tif		Philippines	river,cooking,boy,rock,people	anak laki-laki,masak,orang,orang-orang,sungai,kali,aer,batu
1917	ncklce-1.tif		Philippines	jewelry,necklace	barang-barang perhiasan,kalung
1918	msqto-01.tif		Philippines	bugs,insects,mosquito	serangga,nyamuk
1919	ORCHID.tif		Philippines	flower,plant	bunga,tanaman
1920	nest-04.tif		Philippines	nest,bird,branch,ranting	burung,dahan
1921	PA-36.tif		Philippines	man,woman,talking,people	manusia,orang,orang-orang,bicara,wanita
1922	NEGRIT15.tif		Philippines	wound,rest,bench,bandage,boy,sit,people	balutan,perban,bangku,anak laki-laki,orang,orang-orang,istirahat,duduk,luka
1923	PB-SMOKE.tif		Philippines	bamboo,container	bambu,wadah
1924	patnt-01.tif		Philippines	bed,health,man,patient,people,koi	tempat tidur,kesehatan,manusia,pasien,orang,orang-orang
1925	paddle-1.tif		Philippines	paddle,oar	dayung,panggayo
1926	PA-16.tif		Philippines	house,bed,sleeping,window,interior,koi	tempat tidur,rumah,bagian dalam rumah,tidur,jendela
1927	PA-10.tif		Philippines	man,sit,talking,woman,people	manusia,orang,orang-orang,duduk,bicara,wanita
1928	pigpen.tif		Philippines	fence,pen,pig	babi,kandang,kandang babi,pagar,pigpen,pulpen
1929	pepper-1.tif		Philippines	pepper,plant	cabai,cabe,cili,tanaman
1930	pear-02.tif		Philippines	food,fruit,pear	makanan,buah,per
1931	pnaple01.tif		Philippines	food,fruit,pineapple	makanan,buah,nanas
1932	PRE-NA02.tif		Philippines	woman,health,pregnancy,people	kesehatan,orang,orang-orang,kehamilan,wanita
1933	PRE-NA15.tif		Philippines	cooking,wash,woman,people	masak,orang,orang-orang,cuci,wanita
1934	plant-03.tif		Philippines	boy,garden,plant,fence,agriculture,people	pertanian,anak laki-laki,pagar,taman,kebun,orang,orang-orang,tanaman
1935	plane-06.tif		Philippines	airplane,boy,man,people,plane,transportation	pesawat terbang,anak laki-laki,manusia,orang,orang-orang,transportasi,pengangkutan
